gender,signup_flow,affiliate_provider,affiliate_channel,first_affiliate_tracked,signup_app,signup_method,first_browser,country_destination
Female,great_pret,craigslist,api,1,Web,basic,IE,NL
Female,great_pret,craigslist,api,1,Web,facebook,IE,NL
Female,great_pret,craigslist,api,1,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,api,1,MoWeb,basic,IE,NL
Female,great_pret,craigslist,api,1,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,api,1,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,api,2,iOS,basic,IE,NL
Female,great_pret,craigslist,api,2,iOS,facebook,IE,NL
Female,great_pret,craigslist,api,2,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,api,2,Web,basic,IE,NL
Female,great_pret,craigslist,api,2,Web,facebook,IE,NL
Female,great_pret,craigslist,api,2,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,api,2,MoWeb,basic,IE,NL
Female,great_pret,craigslist,api,2,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,api,2,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,api,3,iOS,basic,IE,NL
Female,great_pret,craigslist,api,3,iOS,facebook,IE,NL
Female,great_pret,craigslist,api,3,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,api,3,Web,basic,IE,NL
Female,great_pret,craigslist,api,3,Web,facebook,IE,NL
Female,great_pret,craigslist,api,3,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,api,3,MoWeb,basic,IE,NL
Female,great_pret,craigslist,api,3,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,api,3,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,api,more,iOS,basic,IE,NL
Female,great_pret,craigslist,api,more,iOS,facebook,IE,NL
Female,great_pret,craigslist,api,more,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,api,more,Web,basic,IE,NL
Female,great_pret,craigslist,api,more,Web,facebook,IE,NL
Female,great_pret,craigslist,api,more,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,api,more,MoWeb,basic,IE,NL
Female,great_pret,craigslist,api,more,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,api,more,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,1,iOS,basic,IE,NL
Female,great_pret,craigslist,seo,1,iOS,facebook,IE,NL
Female,great_pret,craigslist,seo,1,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,1,Web,basic,IE,NL
Female,great_pret,craigslist,seo,1,Web,facebook,IE,NL
Female,great_pret,craigslist,seo,1,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,1,MoWeb,basic,IE,NL
Female,great_pret,craigslist,seo,1,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,seo,1,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,2,iOS,basic,IE,NL
Female,great_pret,craigslist,seo,2,iOS,facebook,IE,NL
Female,great_pret,craigslist,seo,2,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,2,Web,basic,IE,NL
Female,great_pret,craigslist,seo,2,Web,facebook,IE,NL
Female,great_pret,craigslist,seo,2,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,2,MoWeb,basic,IE,NL
Female,great_pret,craigslist,seo,2,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,seo,2,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,3,iOS,basic,IE,NL
Female,great_pret,craigslist,seo,3,iOS,facebook,IE,NL
Female,great_pret,craigslist,seo,3,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,3,Web,basic,IE,NL
Female,great_pret,craigslist,seo,3,Web,facebook,IE,NL
Female,great_pret,craigslist,seo,3,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,3,MoWeb,basic,IE,NL
Female,great_pret,craigslist,seo,3,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,seo,3,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,more,iOS,basic,IE,NL
Female,great_pret,craigslist,seo,more,iOS,facebook,IE,NL
Female,great_pret,craigslist,seo,more,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,more,Web,basic,IE,NL
Female,great_pret,craigslist,seo,more,Web,facebook,IE,NL
Female,great_pret,craigslist,seo,more,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,seo,more,MoWeb,basic,IE,NL
Female,great_pret,craigslist,seo,more,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,seo,more,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,1,iOS,basic,IE,NL
Female,great_pret,craigslist,direct,1,iOS,facebook,IE,NL
Female,great_pret,craigslist,direct,1,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,1,Web,basic,IE,NL
Female,great_pret,craigslist,direct,1,Web,facebook,IE,NL
Female,great_pret,craigslist,direct,1,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,1,MoWeb,basic,IE,NL
Female,great_pret,craigslist,direct,1,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,direct,1,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,2,iOS,basic,IE,NL
Female,great_pret,craigslist,direct,2,iOS,facebook,IE,NL
Female,great_pret,craigslist,direct,2,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,2,Web,basic,IE,NL
Female,great_pret,craigslist,direct,2,Web,facebook,IE,NL
Female,great_pret,craigslist,direct,2,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,2,MoWeb,basic,IE,NL
Female,great_pret,craigslist,direct,2,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,direct,2,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,3,iOS,basic,IE,NL
Female,great_pret,craigslist,direct,3,iOS,facebook,IE,NL
Female,great_pret,craigslist,direct,3,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,3,Web,basic,IE,NL
Female,great_pret,craigslist,direct,3,Web,facebook,IE,NL
Female,great_pret,craigslist,direct,3,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,3,MoWeb,basic,IE,NL
Female,great_pret,craigslist,direct,3,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,direct,3,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,more,iOS,basic,IE,NL
Female,great_pret,craigslist,direct,more,iOS,facebook,IE,NL
Female,great_pret,craigslist,direct,more,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,more,Web,basic,IE,NL
Female,great_pret,craigslist,direct,more,Web,facebook,IE,NL
Female,great_pret,craigslist,direct,more,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,direct,more,MoWeb,basic,IE,NL
Female,great_pret,craigslist,direct,more,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,direct,more,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,1,iOS,basic,IE,NL
Female,great_pret,craigslist,foster,1,iOS,facebook,IE,NL
Female,great_pret,craigslist,foster,1,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,1,Web,basic,IE,NL
Female,great_pret,craigslist,foster,1,Web,facebook,IE,NL
Female,great_pret,craigslist,foster,1,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,1,MoWeb,basic,IE,NL
Female,great_pret,craigslist,foster,1,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,foster,1,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,2,iOS,basic,IE,NL
Female,great_pret,craigslist,foster,2,iOS,facebook,IE,NL
Female,great_pret,craigslist,foster,2,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,2,Web,basic,IE,NL
Female,great_pret,craigslist,foster,2,Web,facebook,IE,NL
Female,great_pret,craigslist,foster,2,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,2,MoWeb,basic,IE,NL
Female,great_pret,craigslist,foster,2,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,foster,2,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,3,iOS,basic,IE,NL
Female,great_pret,craigslist,foster,3,iOS,facebook,IE,NL
Female,great_pret,craigslist,foster,3,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,3,Web,basic,IE,NL
Female,great_pret,craigslist,foster,3,Web,facebook,IE,NL
Female,great_pret,craigslist,foster,3,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,3,MoWeb,basic,IE,NL
Female,great_pret,craigslist,foster,3,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,foster,3,MoWeb,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,more,iOS,basic,IE,NL
Female,great_pret,craigslist,foster,more,iOS,facebook,IE,NL
Female,great_pret,craigslist,foster,more,iOS,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,more,Web,basic,IE,NL
Female,great_pret,craigslist,foster,more,Web,facebook,IE,NL
Female,great_pret,craigslist,foster,more,Web,LinkedIn,IE,NL
Female,great_pret,craigslist,foster,more,MoWeb,basic,IE,NL
Female,great_pret,craigslist,foster,more,MoWeb,facebook,IE,NL
Female,great_pret,craigslist,foster,more,MoWeb,LinkedIn,IE,NL
Male,usual,bing,api,1,iOS,basic,Safari,IT
Male,usual,bing,api,1,iOS,facebook,Safari,IT
Male,usual,facebook,api,2,MoWeb,basic,Chrome,GB
Male,usual,facebook,api,2,MoWeb,facebook,Chrome,GB
Male,usual,facebook,api,2,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,api,2,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,api,3,Web,basic,Chrome,GB
Male,usual,facebook,api,3,Web,facebook,Chrome,GB
Male,usual,facebook,api,3,Web,LinkedIn,Safari,GB
Male,usual,facebook,api,3,Web,LinkedIn,Chrome,GB
Male,usual,facebook,api,3,MoWeb,basic,Chrome,GB
Male,usual,facebook,api,3,MoWeb,facebook,Chrome,GB
Male,usual,facebook,api,3,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,api,3,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,api,more,Web,basic,Chrome,GB
Male,usual,facebook,api,more,Web,facebook,Chrome,GB
Male,usual,facebook,api,more,Web,LinkedIn,Safari,GB
Male,usual,facebook,api,more,Web,LinkedIn,Chrome,GB
Male,usual,facebook,api,more,MoWeb,basic,Chrome,GB
Male,usual,facebook,api,more,MoWeb,facebook,Chrome,GB
Male,usual,facebook,api,more,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,api,more,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,seo,1,MoWeb,basic,Chrome,GB
Male,usual,facebook,seo,1,MoWeb,facebook,Chrome,GB
Male,usual,facebook,seo,1,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,seo,1,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,seo,2,MoWeb,basic,Chrome,GB
Male,usual,facebook,seo,2,MoWeb,facebook,Chrome,GB
Male,usual,facebook,seo,2,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,seo,2,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,seo,3,Web,basic,Chrome,GB
Male,usual,facebook,seo,3,Web,facebook,Chrome,GB
Male,usual,facebook,seo,3,Web,LinkedIn,Safari,GB
Male,usual,facebook,seo,3,Web,LinkedIn,Chrome,GB
Male,usual,facebook,seo,3,MoWeb,basic,Chrome,GB
Male,usual,facebook,seo,3,MoWeb,facebook,Chrome,GB
Male,usual,facebook,seo,3,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,seo,3,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,seo,more,Web,basic,Chrome,GB
Male,usual,facebook,seo,more,Web,facebook,Chrome,GB
Male,usual,facebook,seo,more,Web,LinkedIn,Safari,GB
Male,usual,facebook,seo,more,Web,LinkedIn,Chrome,GB
Male,usual,facebook,seo,more,MoWeb,basic,Chrome,GB
Male,usual,facebook,seo,more,MoWeb,facebook,Chrome,GB
Male,usual,facebook,seo,more,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,seo,more,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,direct,1,MoWeb,basic,Chrome,GB
Male,usual,facebook,direct,1,MoWeb,facebook,Chrome,GB
Male,usual,facebook,direct,1,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,direct,1,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,direct,2,Web,basic,Chrome,GB
Male,usual,facebook,direct,2,Web,facebook,Chrome,GB
Male,usual,facebook,direct,2,Web,LinkedIn,Safari,GB
Male,usual,facebook,direct,2,Web,LinkedIn,Chrome,GB
Male,usual,facebook,direct,2,MoWeb,basic,Chrome,GB
Male,usual,facebook,direct,2,MoWeb,facebook,Chrome,GB
Male,usual,facebook,direct,2,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,direct,2,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,direct,3,Web,basic,Chrome,GB
Male,usual,facebook,direct,3,Web,facebook,Chrome,GB
Male,usual,facebook,direct,3,Web,LinkedIn,Safari,GB
Male,usual,facebook,direct,3,Web,LinkedIn,Chrome,GB
Male,usual,facebook,direct,3,MoWeb,basic,Chrome,GB
Male,usual,facebook,direct,3,MoWeb,facebook,Chrome,GB
Male,usual,facebook,direct,3,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,direct,3,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,direct,more,Web,basic,Chrome,GB
Male,usual,facebook,direct,more,Web,facebook,Chrome,GB
Male,usual,facebook,direct,more,Web,LinkedIn,Safari,GB
Male,usual,facebook,direct,more,Web,LinkedIn,Chrome,GB
Male,usual,facebook,direct,more,MoWeb,basic,Chrome,GB
Male,usual,facebook,direct,more,MoWeb,facebook,Chrome,GB
Male,usual,facebook,direct,more,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,direct,more,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,foster,1,Web,basic,Chrome,GB
Male,usual,facebook,foster,1,Web,facebook,Chrome,GB
Male,usual,facebook,foster,1,Web,LinkedIn,Safari,GB
Male,usual,facebook,foster,1,Web,LinkedIn,Chrome,GB
Male,usual,facebook,foster,1,MoWeb,basic,Chrome,GB
Male,usual,facebook,foster,1,MoWeb,facebook,Chrome,GB
Male,usual,facebook,foster,1,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,foster,1,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,foster,2,Web,basic,Chrome,GB
Male,usual,facebook,foster,2,Web,facebook,Chrome,GB
Male,usual,facebook,foster,2,Web,LinkedIn,Safari,GB
Male,usual,facebook,foster,2,Web,LinkedIn,Chrome,GB
Male,usual,facebook,foster,2,MoWeb,basic,Chrome,GB
Male,usual,facebook,foster,2,MoWeb,facebook,Chrome,GB
Male,usual,facebook,foster,2,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,foster,2,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,foster,3,Web,basic,Chrome,GB
Male,usual,facebook,foster,3,Web,facebook,Chrome,GB
Male,usual,facebook,foster,3,Web,LinkedIn,Safari,GB
Male,usual,facebook,foster,3,Web,LinkedIn,Chrome,GB
Male,usual,facebook,foster,3,MoWeb,basic,Chrome,GB
Male,usual,facebook,foster,3,MoWeb,facebook,Chrome,GB
Male,usual,facebook,foster,3,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,foster,3,MoWeb,LinkedIn,Chrome,GB
Male,usual,facebook,foster,more,Web,basic,Chrome,GB
Male,usual,facebook,foster,more,Web,facebook,Chrome,GB
Male,usual,facebook,foster,more,Web,LinkedIn,Safari,GB
Male,usual,facebook,foster,more,Web,LinkedIn,Chrome,GB
Male,usual,facebook,foster,more,MoWeb,basic,Chrome,GB
Male,usual,facebook,foster,more,MoWeb,facebook,Chrome,GB
Male,usual,facebook,foster,more,MoWeb,LinkedIn,Safari,GB
Male,usual,facebook,foster,more,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,api,1,Web,basic,Chrome,GB
Male,usual,craigslist,api,1,Web,facebook,Chrome,GB
Male,usual,craigslist,api,1,Web,LinkedIn,Safari,GB
Male,usual,craigslist,api,1,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,api,1,MoWeb,basic,Chrome,GB
Male,usual,craigslist,api,1,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,api,1,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,api,1,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,api,2,iOS,basic,Chrome,GB
Male,usual,craigslist,api,2,iOS,facebook,Chrome,GB
Male,usual,craigslist,api,2,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,api,2,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,api,2,Web,basic,Chrome,GB
Male,usual,craigslist,api,2,Web,facebook,Chrome,GB
Male,usual,craigslist,api,2,Web,LinkedIn,Safari,GB
Male,usual,craigslist,api,2,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,api,2,MoWeb,basic,Safari,GB
Male,usual,craigslist,api,2,MoWeb,basic,Chrome,GB
Male,usual,craigslist,api,2,MoWeb,facebook,Safari,GB
Male,usual,craigslist,api,2,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,api,2,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,api,2,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,api,3,iOS,basic,Chrome,GB
Male,usual,craigslist,api,3,iOS,facebook,Chrome,GB
Male,usual,craigslist,api,3,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,api,3,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,api,3,Web,basic,Safari,GB
Male,usual,craigslist,api,3,Web,basic,Chrome,GB
Male,usual,craigslist,api,3,Web,facebook,Safari,GB
Male,usual,craigslist,api,3,Web,facebook,Chrome,GB
Male,usual,craigslist,api,3,Web,LinkedIn,Safari,GB
Male,usual,craigslist,api,3,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,api,3,MoWeb,basic,Safari,GB
Male,usual,craigslist,api,3,MoWeb,basic,Chrome,GB
Male,usual,craigslist,api,3,MoWeb,facebook,Safari,GB
Male,usual,craigslist,api,3,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,api,3,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,api,3,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,api,more,iOS,basic,Chrome,GB
Male,usual,craigslist,api,more,iOS,facebook,Chrome,GB
Male,usual,craigslist,api,more,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,api,more,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,api,more,Web,basic,Safari,GB
Male,usual,craigslist,api,more,Web,basic,Chrome,GB
Male,usual,craigslist,api,more,Web,facebook,Safari,GB
Male,usual,craigslist,api,more,Web,facebook,Chrome,GB
Male,usual,craigslist,api,more,Web,LinkedIn,Safari,GB
Male,usual,craigslist,api,more,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,api,more,MoWeb,basic,Safari,GB
Male,usual,craigslist,api,more,MoWeb,basic,Chrome,GB
Male,usual,craigslist,api,more,MoWeb,facebook,Safari,GB
Male,usual,craigslist,api,more,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,api,more,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,api,more,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,1,iOS,basic,Chrome,GB
Male,usual,craigslist,seo,1,iOS,facebook,Chrome,GB
Male,usual,craigslist,seo,1,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,seo,1,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,1,Web,basic,Chrome,GB
Male,usual,craigslist,seo,1,Web,facebook,Chrome,GB
Male,usual,craigslist,seo,1,Web,LinkedIn,Safari,GB
Male,usual,craigslist,seo,1,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,1,MoWeb,basic,Safari,GB
Male,usual,craigslist,seo,1,MoWeb,basic,Chrome,GB
Male,usual,craigslist,seo,1,MoWeb,facebook,Safari,GB
Male,usual,craigslist,seo,1,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,seo,1,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,seo,1,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,2,iOS,basic,Chrome,GB
Male,usual,craigslist,seo,2,iOS,facebook,Chrome,GB
Male,usual,craigslist,seo,2,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,seo,2,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,2,Web,basic,Chrome,GB
Male,usual,craigslist,seo,2,Web,facebook,Chrome,GB
Male,usual,craigslist,seo,2,Web,LinkedIn,Safari,GB
Male,usual,craigslist,seo,2,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,2,MoWeb,basic,Safari,GB
Male,usual,craigslist,seo,2,MoWeb,basic,Chrome,GB
Male,usual,craigslist,seo,2,MoWeb,facebook,Safari,GB
Male,usual,craigslist,seo,2,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,seo,2,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,seo,2,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,3,iOS,basic,Chrome,GB
Male,usual,craigslist,seo,3,iOS,facebook,Chrome,GB
Male,usual,craigslist,seo,3,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,seo,3,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,3,Web,basic,Safari,GB
Male,usual,craigslist,seo,3,Web,basic,Chrome,GB
Male,usual,craigslist,seo,3,Web,facebook,Safari,GB
Male,usual,craigslist,seo,3,Web,facebook,Chrome,GB
Male,usual,craigslist,seo,3,Web,LinkedIn,Safari,GB
Male,usual,craigslist,seo,3,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,3,MoWeb,basic,Safari,GB
Male,usual,craigslist,seo,3,MoWeb,basic,Chrome,GB
Male,usual,craigslist,seo,3,MoWeb,facebook,Safari,GB
Male,usual,craigslist,seo,3,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,seo,3,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,seo,3,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,more,iOS,basic,Chrome,GB
Male,usual,craigslist,seo,more,iOS,facebook,Chrome,GB
Male,usual,craigslist,seo,more,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,seo,more,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,more,Web,basic,Safari,GB
Male,usual,craigslist,seo,more,Web,basic,Chrome,GB
Male,usual,craigslist,seo,more,Web,facebook,Safari,GB
Male,usual,craigslist,seo,more,Web,facebook,Chrome,GB
Male,usual,craigslist,seo,more,Web,LinkedIn,Safari,GB
Male,usual,craigslist,seo,more,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,seo,more,MoWeb,basic,Safari,GB
Male,usual,craigslist,seo,more,MoWeb,basic,Chrome,GB
Male,usual,craigslist,seo,more,MoWeb,facebook,Safari,GB
Male,usual,craigslist,seo,more,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,seo,more,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,seo,more,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,1,iOS,basic,Chrome,GB
Male,usual,craigslist,direct,1,iOS,facebook,Chrome,GB
Male,usual,craigslist,direct,1,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,direct,1,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,1,Web,basic,Chrome,GB
Male,usual,craigslist,direct,1,Web,facebook,Chrome,GB
Male,usual,craigslist,direct,1,Web,LinkedIn,Safari,GB
Male,usual,craigslist,direct,1,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,1,MoWeb,basic,Safari,GB
Male,usual,craigslist,direct,1,MoWeb,basic,Chrome,GB
Male,usual,craigslist,direct,1,MoWeb,facebook,Safari,GB
Male,usual,craigslist,direct,1,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,direct,1,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,direct,1,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,2,iOS,basic,Chrome,GB
Male,usual,craigslist,direct,2,iOS,facebook,Chrome,GB
Male,usual,craigslist,direct,2,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,direct,2,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,2,Web,basic,Safari,GB
Male,usual,craigslist,direct,2,Web,basic,Chrome,GB
Male,usual,craigslist,direct,2,Web,facebook,Safari,GB
Male,usual,craigslist,direct,2,Web,facebook,Chrome,GB
Male,usual,craigslist,direct,2,Web,LinkedIn,Safari,GB
Male,usual,craigslist,direct,2,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,2,MoWeb,basic,Safari,GB
Male,usual,craigslist,direct,2,MoWeb,basic,Chrome,GB
Male,usual,craigslist,direct,2,MoWeb,facebook,Safari,GB
Male,usual,craigslist,direct,2,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,direct,2,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,direct,2,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,3,iOS,basic,Chrome,GB
Male,usual,craigslist,direct,3,iOS,facebook,Chrome,GB
Male,usual,craigslist,direct,3,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,direct,3,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,3,Web,basic,Safari,GB
Male,usual,craigslist,direct,3,Web,basic,Chrome,GB
Male,usual,craigslist,direct,3,Web,facebook,Safari,GB
Male,usual,craigslist,direct,3,Web,facebook,Chrome,GB
Male,usual,craigslist,direct,3,Web,LinkedIn,Safari,GB
Male,usual,craigslist,direct,3,Web,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,3,MoWeb,basic,Safari,GB
Male,usual,craigslist,direct,3,MoWeb,basic,Chrome,GB
Male,usual,craigslist,direct,3,MoWeb,facebook,Safari,GB
Male,usual,craigslist,direct,3,MoWeb,facebook,Chrome,GB
Male,usual,craigslist,direct,3,MoWeb,LinkedIn,Safari,GB
Male,usual,craigslist,direct,3,MoWeb,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,more,iOS,basic,Chrome,GB
Male,usual,craigslist,direct,more,iOS,facebook,Chrome,GB
Male,usual,craigslist,direct,more,iOS,LinkedIn,Safari,GB
Male,usual,craigslist,direct,more,iOS,LinkedIn,Chrome,GB
Male,usual,craigslist,direct,more,Web,basic,Safari,GB
Male,usual,craigslist,direct,more,Web,basic,Chrome,GB
Male,usual,craigslist,direct,more,Web,facebook,Safari,GB
Male,usual,craigslist,direct,more,Web,facebook,Chrome,GB
Male,usual,craigslist,direct,more,Web,LinkedIn,Safari,GB
Male,usual,craigslist,direct,more,Web,LinkedIn,Chrome,GB
Male,pretentious,meetup,direct,more,MoWeb,basic,Chrome,GB
Male,pretentious,meetup,direct,more,MoWeb,facebook,Chrome,GB
Male,pretentious,meetup,direct,more,MoWeb,LinkedIn,Safari,GB
Male,pretentious,meetup,direct,more,MoWeb,LinkedIn,Chrome,GB
Male,pretentious,meetup,foster,1,Web,basic,Chrome,GB
Male,pretentious,meetup,foster,1,Web,facebook,Chrome,GB
Male,pretentious,meetup,foster,1,Web,LinkedIn,Safari,GB
Male,pretentious,meetup,foster,1,Web,LinkedIn,Chrome,GB
Male,pretentious,meetup,foster,1,MoWeb,basic,Chrome,GB
Male,pretentious,meetup,foster,1,MoWeb,facebook,Chrome,GB
